OBJECTID,CALCACREAG,PARNO,MAPNUMBER,MAP_PARCEL,CNTRL_NO,TYPE_,APPLICATIO,PROJECT_NA,ST_ADD,RESULTS,ZONING_FRO,ZONING_TO,HOUSING_UN,CCACTDATE,CC_ACTION,PC_ACTION,PCACTDATE,ARCACTDATE,ARC_ACTION,AGE_RESTRI,AGE_REST_2,FINALAPPRO,DATEOFAPPL,INLOS,ENTEREDDT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PLANNER,RESIDENTIAL,STF_RCMNDTNS,FINALACTIONDATE,DATECERTPH,EBUILD_LINK,SHAPESTArea,SHAPESTLength
1800,0.70514243,,,0090000001052,90000001052,Rezoning,R(C)-05-17,Wood Property Rezoning,3225 Taylor Road,Zoning reclassification of .611 acre parcel from R-10s to O & I,R-10s,O & I,0,2006/01/17 00:00:00+00,A,D,2005/12/14 00:00:00+00,,NA,0,0,Approved,10/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:24+00,,NO,,2006/01/17 00:00:00+00,,,30716.0043769292,835.116920041607
1801,1.95554364,,,0370000000170,370000000170,Use Permit,UP-03-49,Green Tree Road 7 Eleven,NW corner of Kempsville Rd and Green Tree Rd,Permit the construc and operation of a motor vehicle fuel ctr on 2.08 acres,B-4,B-4,0,2004/02/17 00:00:00+00,D,A,2004/01/14 00:00:00+00,,NA,0,0,Denied,01/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:24+00,,NO,,2004/02/17 00:00:00+00,,,85183.4810648031,1602.75636132434
1802,1.94494203,,,0480000000981,480000000981,Subdivision,S-03-123,Lincolnshire 2,300 ft on Clearfield Ave1562 ft from Kempsville Rd,Plan for 13 lots on 6.15 acres,R-15s,R-15s,0,,NA,NA,,2003/11/05 00:00:00+00,A,0,0,Approved,10/01/2003,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2003/11/05 00:00:00+00,,,173938.212237311,2133.32259757005
1803,3.93674401,,,0464001000002,464001000002,Use Permit,UP-02-37,Cahoon Plantation Ph I,Cedar Rd and Green Edge Dr,Permit to operate drive thru drug store on 4.03 acres,B-2,B-2,0,2002/11/19 00:00:00+00,A,A,2002/10/09 00:00:00+00,,NA,0,0,Approved,10/01/2002,N,,,,JVUTUROBRADY,2023/12/22 14:10:24+00,,NO,,2002/11/19 00:00:00+00,,,171484.568932919,2572.97792174851
1804,19.14344755,,,0840000000370,840000000370,Subdivision,S-02-95,Hunters Ridge Estates,Johnstown Rd N Pine Ridge,Subdivision plan for 29 lots on 100.5 acres,A-1 & RE-1,A-1 & RE-1,0,,NA,NA,,2002/11/08 00:00:00+00,A,0,0,Approved,10/01/2002,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2002/11/08 00:00:00+00,,,3622436.79431131,12398.6417885981
1810,0.22379992,,,1302001000240,1302001000240,Rezoning,R(C)-97-15R,Campostella Square,3005 Bill Reid Court,Reconsideration of an approv proffer which limits the use to recreation only,R-6,R-6,0,2004/02/17 00:00:00+00,A,A,2004/02/11 00:00:00+00,,NA,0,0,Approved,01/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2004/02/17 00:00:00+00,,,9748.72440271707,409.981052841371
1813,5.51864378,,,0600000001391,600000001391,Rezoning,R(C)-03-34,Hanbury Shopping Center,200 Block of Hanbury Rd E of Cpk Expwy,Zoning reclassification for 33.36 acres from R-15s to B-2,R-15s,B-2,0,2004/06/22 00:00:00+00,W,D,2004/05/12 00:00:00+00,,NA,0,0,Withdrawn,04/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2004/06/22 00:00:00+00,,,1834934.60063905,7573.38566024188
1815,16.67107638,,,0270000000560,270000000560,Subdivision,S(V)-05-161,Delmar Mobile Hm Prk Variance,1561 Campostella Rd,request for a variance pursuant to Sec 70 86 of the Subdvn Ordn,B-3 R-10,B-3 R-10,0,,NA,W,2006/07/12 00:00:00+00,,NA,0,0,Withdrawn,04/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,,,,726192.087055983,3803.37554935182
1816,71.29328979,,,0230000002330,230000002330,Subdivision,S(V)-06-55,Nassau Subdvn Variance,E of Rotunda Ave N of Lake Forest,Request for a variance pursuant to Sec 70 86D,R-10s,R-10s,0,,NA,A,2006/08/09 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2006/08/09 00:00:00+00,,,3105317.01350715,12846.2346734896
1818,9.47096632,,,0260000000460,260000000460,Subdivision,S-07-06,Osprey Cove,End of McCloud Road and 4425 Bainbridge Blvd,Plan to extend a public rd to serve 80 condo row houses and 20 detached condos,R-MF-1  R-8s,R-MF-1  R-8s,100,,NA,NA,,2008/03/21 00:00:00+00,Inc,0,0,Incomplete,,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,YES,,2008/03/21 00:00:00+00,,,3116881.05680001,10355.8879257754
1821,2.10663259,,,0270000000970,270000000970,Use Permit,UP-03-09,Savannah Suites,1401 Tintern St,Permit to construct and operate motel,PUD,PUD,0,2003/06/17 00:00:00+00,A,A,2003/05/14 00:00:00+00,,NA,0,0,Approved,04/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2003/06/17 00:00:00+00,,,91764.9155219704,1237.49779836487
1822,7.43551278,,,0380000000580,380000000580,Subdivision,S-05-20,Stony Run Manor,1152 1156 Butts Station Rd,Plan for 19 lots on a 9.3 acre parcel (resubmitted in future app),R-15s,R-15s,19,,NA,NA,,2005/06/06 00:00:00+00,A,0,0,Approved,04/01/2005,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2005/06/06 00:00:00+00,,,407879.099568347,2858.49999810646
1824,0.86236223,,,0240000000340,240000000340,Use Permit,UP-05-05,Cavalier Park Fleet Fuel Facil,3741 Military Hwy S and adjacent lot,Permit to allow an unmanned commercial fleet fueling facility,M-1,M-1,0,2005/06/21 00:00:00+00,A,A,2005/05/11 00:00:00+00,,NA,0,0,Approved,04/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2005/06/21 00:00:00+00,,,85614.5045137233,1200.17876617227
1825,0.39045792,,,0051001000001,51001000001,Use Permit,UP-03-65,Dunkin Donut Baskin Robbins,3277Western Branch Blvd,Permit for drive-through pick-up of food,B-2,B-2,0,2004/05/18 00:00:00+00,D,D,2004/04/14 00:00:00+00,,NA,0,0,Denied,04/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2004/05/18 00:00:00+00,,,17008.3470390469,529.46540899383
1831,2.79959957,,,0252011000341,252011000341,Rezoning,R(C)-04-20,Central Drive Mini Storage,3300 South Military Hwy,Zoning reclassification of 2.5 acres from B-2 to M-1,B-2,M-1,0,2004/10/19 00:00:00+00,A,A,2004/09/08 00:00:00+00,,NA,0,0,Approved,07/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2004/10/19 00:00:00+00,,,121950.557127615,1487.80247457915
1834,242.06507486,,,1100000000180,1100000000180,Use Permit,UP-03-50,Va Bch Rifle Range Pistol Club,S of Hungarian Rd N of Indian Creek Rd,Permit to construct and operate target shooting facility on an 25acre tract.,A-1,A-1,0,2004/01/20 00:00:00+00,Inc,A,2003/12/10 00:00:00+00,,NA,0,0,Incomplete,10/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2004/01/20 00:00:00+00,,,10544354.6607195,20209.5648863464
1836,18.10222388,,,0620000000211,620000000211,Use Permit,UP-05-11,Bedford Street Parcel B,S side of Bedford St Between Carter and Blue Ridge,Permit to operate a welding contractors office,A-1,A-1,0,2005/06/21 00:00:00+00,A,A,2005/05/11 00:00:00+00,,NA,0,0,Approved,04/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:25+00,,NO,,2005/06/21 00:00:00+00,,,788532.872433045,3598.91309028218
1837,0.0660238,,,0090000001113,90000001113,Rezoning,R(C)-06-04,7 Eleven Taylor Rd,SE corner of intersec Taylor Rd and Pughsville Rd,Zoning reclassification of 5.11 acres from R-10s to B-2,R-10s,B-2,0,2006/06/20 00:00:00+00,A,A,2006/05/10 00:00:00+00,,NA,0,0,Approved,04/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2006/06/20 00:00:00+00,,,208135.564343173,2437.1044724703
1841,4.5420249,,,0364006000170,364006000170,Subdivision,S-04-129,Cutherell Property,421 Susan Drive,Plan for 9 lots on 4.95 ac zoned R-15s and BMP on 14.35 ac,R-15s,R-15s,9,,NA,NA,,2005/01/25 00:00:00+00,A,0,0,Approved,01/01/2005,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2005/01/25 00:00:00+00,,,826352.387719962,6892.95849926599
1843,3.59324952,,,1090000000570,1090000000570,Subdivision,S-07-152,Indian Ridge Lot 2A,Indian Creek Rd,Minor Subdivision of 2 lots,,,2,,NA,NA,,,NA,0,0,Approved,10/17/2007,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2007/10/17 00:00:00+00,,,156521.949028912,1655.57861841145
1845,18.62232678,,,0730000001703,730000001703,Use Permit,UP-05-47,Edinburgh Wawa,SW corner of Battlefield Blvd and Hillcrest Pkwy,Permit for an automobile fuel-supply facility,PUD,PUD,0,2006/02/21 00:00:00+00,A,A,2006/01/11 00:00:00+00,,NA,0,0,Approved,01/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2006/02/21 00:00:00+00,,,811188.554645357,4683.06655733414
1846,0.45750575,,,0360000002190,360000002190,Site Plan,SP-03-08,Retail Office Center,865 Great Bridge Blvd,Permit to operate office and retail shops,B-1,B-1,0,,NA,NA,,2003/04/04 00:00:00+00,W,0,0,Withdrawn,04/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2003/04/04 00:00:00+00,,,19928.9506750519,625.200936076628
1847,0.17951904,,,0450000001621,450000001621,Rezoning,R(C)-03-18,Happy Boxes Geo Washington Hwy,161 and 165 S George Washington Hwy,Zoning reclassification of a 3.7 acre parcel,R-15s,B-2,0,2003/09/16 00:00:00+00,D,D,2003/08/13 00:00:00+00,,NA,0,0,Denied,07/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2003/09/16 00:00:00+00,,,160315.863970348,1960.02623751765
1848,2.55168177,,,0254021000030,254021000030,Use Permit,UP-00-32,Fullness of the Spirit Church,730 Canal Drive,Rev Permit to allow the expansion of church,R-10s,R-10s,0,2005/04/19 00:00:00+00,A,A,2005/03/09 00:00:00+00,,NA,0,0,Approved,01/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2005/04/19 00:00:00+00,,,226135.29497595,3523.85077245009
1849,6.13856038,,,0230000001651,230000001651,Use Permit,UP-04-43,Peterbuilt of Chesapeake,4101 and 4085 Military Hwy S,Permit to construct and operate a truck dealership on a 7.2 acre parcel,M-1,M-1,0,2004/10/26 00:00:00+00,A,A,2004/09/08 00:00:00+00,,NA,0,0,Approved,07/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2004/10/26 00:00:00+00,,,332179.939007917,2506.07893259112
1851,71.09830073,,,0610000000020,610000000020,Rezoning,R(C)-05-13,Woodhouse Creek SBA Monopole,908 Mount Pleasant Rd,Zoning reclassification of a .23 acre parcel from R-15s to O & I,R-15s,O & I,0,2006/01/17 00:00:00+00,A,A,2005/12/14 00:00:00+00,,NA,0,0,Approved,10/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2006/01/17 00:00:00+00,,,3097041.97968288,12886.8704045362
1852,12.79784254,,,0370000000171,370000000171,Use Permit,UP-04-07,Basnight Land & Lawn,112 Green Tree Road,Permit to allow contractor to store mat'l on a 2.6 acre,M-1,B-2,0,2004/05/18 00:00:00+00,A,A,2004/04/14 00:00:00+00,,NA,0,0,Approved,04/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,NO,,2004/05/18 00:00:00+00,,,557474.021136482,2989.589771851
1853,10.53944345,,,0150000000750,150000000750,Subdivision,S-02-45,Clarks Pointe,I-664 & Dock Landing Rd,Plan for 27 single family lots,R-15s,R-15s,0,,NA,A,2002/06/26 00:00:00+00,,NA,0,0,Approved,04/01/2002,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2002/06/26 00:00:00+00,,,1084946.69115136,6981.6451271131
1855,21.70289938,,,0050000000431,50000000431,Subdivision,S-04-91,Brickhouse Farms,Poplar Hill Road,Plan for 30 lots on 21.579 acres,R-10s,R-10s,30,,NA,NA,,2005/01/21 00:00:00+00,W,0,0,Withdrawn,01/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:26+00,,YES,,2005/01/21 00:00:00+00,,,945378.296779958,5306.32985293357
1856,1.7633502,,0730000,0730000001763,730000001763,PUD,EB(D)-08-02,Buffalo Wild Wings ,Parcel N13 Edinburgh Commons,A deviation from Dev Citeria of PUD for bldg without sloop,PUD,PUD,0,,,W,2008/06/11 00:00:00+00,,NA,0,0,Withdrawn,3/10/2008,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,D,,,,76811.5345157071,1151.28973987447
1857,2.1663349,,0150000,0150000001044,150000001044,Rezoning,R(C)-08-05,Cosmos Diner Jolliff Rd,N side of Portsmouth Blvd at Jolliff Rd,Zoning reclassification of 2.9 ac from O&I to B-2,O&I,B-2,0,2008/08/19 00:00:00+00,A,A,2008/07/09 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,AP,2008/08/19 00:00:00+00,,,94304.9766687268,1351.21484237668
1859,0.34452097,,,0462002000250,462002000250,Special Exception,SE-02-03,Cain Fence,1909 Lido Court,Special Exception to Cpk Zoning Ordn,R-15,R-15,0,,NA,A,2002/05/22 00:00:00+00,,NA,0,0,Approved,04/01/2002,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2002/05/22 00:00:00+00,,,15007.3334684814,483.408534261422
1860,0.24692326,,,0592001000880,592001000880,Use Permit,UP-02-31,Clapper Home Beauty Shop,604 Waters Rd,Permit for home occupation beauty parlor,R-15s,R-15s,0,,NA,W,2002/07/08 00:00:00+00,,NA,0,0,Withdrawn,07/01/2002,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,,,,10755.9772840163,446.702975540529
1862,54.61442997,,,0480000000850,480000000850,Rezoning,R(C)-03-14,Hodges Property Rezoning,SE corner of Kempsville Rd and Clearfield Ave,Zoning reclassification of 30 acres,,R-MF-1,0,,NA,W,2004/03/10 00:00:00+00,,NA,0,0,Withdrawn,01/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,,,,2379004.56940506,7150.42289505506
1864,4.1194225,,,0370000001390,370000001390,Use Permit,UP-03-38,Oak Grove Road Firestone,Intersection of Battlefield Blvd and Oak Grove Rd,Permit to construct and operate auto repair facility,B-1,B-1,0,,NA,NA,,2003/10/10 00:00:00+00,W,0,0,Withdrawn,07/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2003/10/10 00:00:00+00,,,432251.41568447,3946.54273403909
1866,0.68386388,,,0460000000402,460000000402,Subdivision,S-04-110,Dominion Commons Subdivision,NE corner of intersect of Rt 17 and Shillelagh Rd,Subdivision for 21 parcels and adjacent right-of-way on 74.77 acres,B-2,B-2,0,,NA,NA,,2004/08/24 00:00:00+00,A,0,0,Approved,07/01/2004,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2004/08/24 00:00:00+00,,,3377432.78962778,8822.32607434311
1869,0.81770438,,,0240000000350,240000000350,Use Permit,UP-07-36,Snyder Auto  repair shop,3752 S Military Hwy,Permit to operate an auto repair shop on .944ac,B-3,B-3,0,2007/11/20 00:00:00+00,A,A,2007/10/10 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,AS,2007/11/20 00:00:00+00,,,35619.2027462333,914.218502540976
1873,45.70191216,,,0490000001340,490000001340,Subdivision,S-04-06,Vance Levell,1413 Butts Station Road,Plan for 84 lots on a 44 acre parcel zoned R-15s,R-15s,R-15s,84,,NA,NA,,2004/02/20 00:00:00+00,A,0,0,Approved,01/01/2004,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2004/02/20 00:00:00+00,,,1990775.29347671,6696.04759656128
1874,14.04439103,,,0380000000801,380000000801,Use Permit,UP-02-11,Resurrection Evangelical,900 Centerville Tnpk,Rev Permit to allow church and related facilities,A-1,A-1,0,2003/07/15 00:00:00+00,A,A,2003/06/11 00:00:00+00,,NA,0,0,Approved,04/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2003/07/15 00:00:00+00,,,1047375.900505,4584.27710785051
1875,10.0617573,,,0460000001022,460000001022,Use Permit,UP-02-50,Farm Fresh Fuel Exp Domin Mkt,1620 Cedar Rd,Permit to construct and operate fuel supply ctr,B-1,B-1,0,2003/01/21 00:00:00+00,A,A,2002/12/11 00:00:00+00,,NA,0,0,Approved,10/01/2002,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2003/01/21 00:00:00+00,,,438290.148069243,3070.66277409002
1876,7.36500718,,,0270000000817,270000000817,Use Permit,UP-05-43,Wild Wing Cafe,1437 Sams Drive,Permit to sell alcoholic beverages  on site until 2am along with eat in restrnt,B-3,B-3,0,2006/03/21 00:00:00+00,A,A,2006/02/08 00:00:00+00,,NA,0,0,Approved,01/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2006/03/21 00:00:00+00,,,320819.712617219,2873.3085887746
1877,3.8952857,,,0260000000350,260000000350,Rezoning,R(C)-06-21,Retriever Industrial Site,4419 Bainbridge Blvd,Zoning reclassification of 3.65 ac from B-2 toM-1,B-2,M-1,0,2006/10/17 00:00:00+00,A,A,2006/09/13 00:00:00+00,,NA,0,0,Approved,10/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:27+00,,NO,,2006/10/17 00:00:00+00,,,169678.645207929,2250.67073531945
1879,0.5177523,,,0330000000111,330000000111,Subdivision,S-06-32,Charles Ivey Brown Jr,,Plan for minor subdivision into 2 lots,,,0,,NA,NA,,,NA,0,0,Approved,,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2006/01/01 00:00:00+00,,,44986.2872178724,874.125840006004
1881,9.63373187,,,0820000000730,820000000730,Subdivision,S-07-143,2256 West Road,2256 West Rd,Minor Subdivision of 3 lots,,,3,,NA,NA,,,NA,0,0,Approved,10/03/2007,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2007/10/03 00:00:00+00,,,419645.360102947,2756.59795354718
1883,12.7114921,,,0150000000751,150000000751,Use Permit,UP-02-39,Alexander Baptist Church,N of Dock Landing Rd E 0f I 664 W of Pamela Ct,Use permit to allow Church Educational Facility and Assembly,R-15s,R-15s,0,2004/09/21 00:00:00+00,A,A,2002/10/09 00:00:00+00,,NA,0,0,Approved,10/01/2002,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2004/09/21 00:00:00+00,,,595933.089410294,4336.09767699419
1885,1.30903079,,,0252011000810,252011000810,Subdivision,S(V)-03-96,Georges Landing,W side of Geo Wash Hwy 80 ft N of Townhouse La,Request for a waiver from curb and gutter requirement of Subdvn Ordinance,R-MF-1,R-MF-1,16,,NA,D,2003/10/08 00:00:00+00,,NA,0,0,Denied,10/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,,,,57021.381045312,1094.64821922887
1886,0.90574832,,,0370000003380,370000003380,Use Permit,UP-07-08,Nana Sushi,817 Botetourt Ct,Permit to sell alchoholic bev for on site consumpt,B-1,B-1,0,,NA,NA,,2007/03/07 00:00:00+00,W,0,0,Withdrawn,,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2007/03/07 00:00:00+00,,,39454.3969516751,798.393848663937
1887,2.75485504,,,0290000000012,290000000012,Use Permit,UP-07-02,One Accord Worship Center,1516 Volvo Parkway,Permit to construct and operate church facility on 2.95 ac,R-15s and A-1,R-15s and A-1,0,2007/02/20 00:00:00+00,A,A,2007/02/14 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,AS,2007/02/20 00:00:00+00,,,120001.485616186,1425.72370140386
1888,21.84439134,,,0460000000930,460000000930,Subdivision,S-04-33,Meredith Property,1792 Cedar Rd,Subdivision application to allow 30 lots on 29.3 acres,R-15s,R-15s,30,,NA,NA,,2004/07/27 00:00:00+00,W,0,0,Withdrawn,07/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,YES,,2004/07/27 00:00:00+00,,,1429542.40207863,8976.87758218797
1889,1.89111602,,,0350000000590,350000000590,Subdivision,S-07-79,Bryan's Cove,1800 Shipyard Rd,Minor Subdivision of 5 lots to be used for Mixed Use Multifamily development,,,0,,NA,NA,,2007/08/10 00:00:00+00,A,0,0,Approved,06/19/2007,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2007/08/10 00:00:00+00,,,6265226.34493388,12788.7721419117
1890,1.88721235,,,1400000000110,1400000000110,Site Plan,SP-06-04,SoNo Condominiums,1902 Rodgers St,Plan for 22 condominium units on a 1.98 acre parcel,R-MF-1,R-MF-1,22,,NA,NA,,2007/06/13 00:00:00+00,A,0,0,Approved,06/06/2006,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2007/06/13 00:00:00+00,,,82206.970055594,1546.62573529741
1891,44.88637174,,,0730000001700,730000001700,Subdivision,S-05-195,Edinburgh Sec CC 1 Ph 1,Hillcrest Pkwy W of Cpk Expwy,Commercial Sundvn plat of parcel A 32.83 acres,PUD,PUD,0,,NA,NA,,2005/12/14 00:00:00+00,A,0,0,Approved,10/01/2005,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2005/12/14 00:00:00+00,,,3523258.31803775,12475.062933203
1898,18.68531372,,,0380000000500,380000000500,Use Permit,UP-03-14,Butts Station Alltel Comm Twr,904 Kempsville Rd,Permit to construct and operate 150ft Comm Twr,A-1,A-1,0,2003/06/17 00:00:00+00,A,A,2003/05/14 00:00:00+00,,NA,0,0,Approved,04/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2003/06/17 00:00:00+00,,,15772422.9608721,28224.9893798498
1899,551.74538821,,,0390000000130,390000000130,Use Permit,UP-01-09,City Line Borrow Pit,2337 Elbow Rd,Use permit to operate a borrow pit on 132.5 ac of 1323 acres total,A-1,A-1,0,2002/10/15 00:00:00+00,A,A,2001/09/25 00:00:00+00,,NA,0,0,Approved,07/01/2001,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2002/10/15 00:00:00+00,,,56653476.9068606,66229.0104942417
1901,2.05332933,,,0270000000104,270000000104,Use Permit,UP-05-45,Country Inn and Suites,2274 S Military Hwy ,Permit to allow the height of an approved hotel to exceed the 35ft max height,B-2,B-2,0,2006/02/21 00:00:00+00,A,A,2006/01/11 00:00:00+00,,NA,0,0,Approved,01/01/2006,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2006/02/21 00:00:00+00,,,89443.0254450168,1460.01940744447
1903,13.19492956,,,0600000001565,600000001565,Rezoning,R(C)-04-17,Hanbury Shopping Center,200 Block of Hanbury Road E of Cpk Expressway,Zoning reclassification of22.133 acres from R-15s to B-2,R-15s,B-2,0,2004/11/16 00:00:00+00,A,A,2004/11/10 00:00:00+00,,NA,0,0,Approved,10/01/2004,N,,,,JVUTUROBRADY,2023/12/22 14:10:28+00,,NO,,2004/11/16 00:00:00+00,,,1159442.57559879,5111.10443155306
1904,33.51663334,, ,0600000001460,600000001460,Rezoning,R(C)-02-18R,Clark Farm Estates,386 Forest Lane,Zoning reclassification to allow applicant to change proffer 2,R-15(A)S,R-15(A)S,0,2004/02/17 00:00:00+00,A,A,2004/01/14 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,NO,,2004/02/17 00:00:00+00,,,1459984.54843728,6963.5369281783
1905,1.6232563,,,0360000001020,360000001020,Rezoning,R(C)-03-08,Great Bridge Blvd Condos,816 820 Great Bridge Blvd,Zoning reclassification of a 2.94 acre site,R-15s,R-MF-1,0,2003/06/17 00:00:00+00,A,A,2003/05/14 00:00:00+00,,NA,0,0,Approved,04/01/2003,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,NO,,2003/06/17 00:00:00+00,,,145456.319098233,1795.81524521937
1907,29.47189965,,,0160000000260,160000000260,Site Plan,SP-03-07,Townpark at Goose Creek,North side of Holly Cove Dr,Plan to allow 240 apartment units on a 32.34 acre parcel zoned R-MF-1,R-MF-1,R-MF-1,240,,NA,NA,,2004/04/02 00:00:00+00,W,0,0,Withdrawn,,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,YES,,2004/04/02 00:00:00+00,,,1283795.94889294,5286.92311109839
1908,1.91556823,,0280000,0280000000982,280000000982,Special Exception,SE-04-01,Homewood Suites Coop Parking,1569 Crossways Blvd,Request to allow a coop parking arrangement,B-2,B-2,0,,NA,A,2004/08/17 00:00:00+00,,NA,0,0,Approved,,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,NO,,2004/08/17 00:00:00+00,,,83442.1520599178,1195.10530157976
1909,2.48032221,,0220000,0220000002220,220000002220,Use Permit,UP-04-38,Alltel Cell Tower,1151 Jolliff Rd,Proposing a cell tower,A-1,A-1,0,,NA,NA,,2004/08/10 00:00:00+00,W,0,0,Withdrawn,,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,NO,,2004/08/10 00:00:00+00,,,108042.835324314,1330.45647602978
1913,0.08630828,,,0121005000240,121005000240,Site Plan,SP-07-02,Follett Townhomes,Berkley Ave and Kemet Rd near Tatemstown Rd,Plan for the construction of 4 multi family residential bldgs,R-MF-1,R-MF-1,0,,NA,NA,,2007/08/23 00:00:00+00,A,0,0,Approved,,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2007/08/23 00:00:00+00,,,106437.525380199,1549.66771367139
1915,1.02506265,,,0590000000350,590000000350,Subdivision,S-06-75,Grant Estates,,File not found,,,3,,NA,NA,,,NA,0,0,Withdrawn,,Y,,,,JVUTUROBRADY,2021/03/31 18:52:22+00,,NO,,,,,44651.7289506326,1002.37130091093
1921,1.72598842,,,1570000000092,1570000000090,Use Permit,UP-07-07,Affordable Towing and Rec,SE corner of Freeman Ave and Buell St,Permit to allow vehicle storage and auction,M-2,M-2,0,,NA,NA,,2007/06/20 00:00:00+00,W,0,0,Withdrawn,,N,,,,JVUTUROBRADY,2023/12/22 14:10:29+00,,NO,,2007/06/20 00:00:00+00,,,119852.75803385,2853.74493432159
1922,51.11157155,,,0500000000550,500000000550,Subdivision,S-04-187,Mt Pleasant Meadows,1736 Mount Pleasant Rd,Plan for 12 lots on 7.043 acres,R-15s,R-15s,12,,NA,NA,,2005/08/10 00:00:00+00,A,0,0,Approved,07/01/2005,Y,,,,JVUTUROBRADY,2022/06/29 15:31:50+00,,YES,,2005/08/10 00:00:00+00,,,2226420.05687609,6387.82281740008
